id,doi,title,year,field,subfield,topic,container_title,publisher,authors,type,community,in_degree,out_degree,degree,eigenvector,pagerank,betweenness,PC1_score
W2593239660,https://doi.org/10.1080/21663831.2017.1299808,Is the energy density a reliable parameter for materials synthesis by selective laser melting?,2017,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Materials Research Letters,Taylor & Francis,Konda Gokuldoss Prashanth; S. Scudino; T. Maity; J. Das; J. Eckert,article,0,19,1,20,0.000234459,0.003027697,0.0,0.6972519370393897
W3034482888,https://doi.org/10.1109/tpel.2020.3001530,Demonstration of Large-Size Vertical Ga<sub>2</sub>O<sub>3</sub> Schottky Barrier Diodes,2020,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,IEEE Transactions on Power Electronics,Institute of Electrical and Electronics Engineers,Mi‐Hee Ji; Neil R. Taylor; Ivan I. Kravchenko; P. C. Joshi; Tolga Aytuğ; Lei R. Cao; M. Paranthaman,article,1,19,5,24,0.000351688,0.00088414,9.86e-05,0.6239330360790062
W2997539892,https://doi.org/10.1063/1.5133051,Deep donors and acceptors in β-Ga<sub>2</sub>O<sub>3</sub> crystals: Determination of the Fe<sup>2+/3+</sup> level by a noncontact method,2019,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Applied Physics,American Institute of Physics,C. A. Lenyk; T. D. Gustafson; L. E. Halliburton; N. C. Giles,article,4,19,13,32,0.003693284,0.001022858,0.000244087,0.9758428752855816
W2956709825,https://doi.org/10.1039/c9tc02910a,Enhancing the intrinsic p-type conductivity of the ultra-wide bandgap Ga<sub>2</sub>O<sub>3</sub> semiconductor,2019,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Materials Chemistry C,Royal Society of Chemistry,E. Chikoidze; Corinne Sartel; Hagar Mohamed; Ismail Madaci; Tamar Tchelidze; M. Modreanu; Pablo Vales‐Castro; C. Rubio; Christophe Arnold; Vincent Sallet; Yves Dumont; Amador Pérez‐Tomás,article,1,19,3,22,0.001133371,0.001520468,0.000186275,0.7233510366245317
W2931028544,https://doi.org/10.1016/j.jallcom.2019.04.017,Influence of re-melting on surface roughness and porosity of AlSi10Mg parts fabricated by selective laser melting,2019,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Journal of Alloys and Compounds,Elsevier BV,Wenhui Yu; Swee Leong Sing; Chee Kai Chua; Xuelei Tian,article,0,18,1,19,0.000195381,0.002290753,0.0,0.5779509034593442
W2898596487,https://doi.org/10.1063/1.5046139,Selective area isolation of β-Ga2O3 using multiple energy nitrogen ion implantation,2018,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Physics Letters,American Institute of Physics,Kornelius Tetzner; Andreas Thies; Eldad Bahat‐Treidel; F. Brunner; G. Wagner; Joachim Würfl,article,4,18,1,19,0.033609483,0.005014847,0.0,1.4782160186294495
W2921686473,https://doi.org/10.1149/2.0271907jss,Damage Recovery and Dopant Diffusion in Si and Sn Ion Implanted β-Ga<sub>2</sub>O<sub>3</sub>,2019,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,ECS Journal of Solid State Science and Technology,Institute of Physics,Marko J. Tadjer; Chaker Fares; Nadeemullah A. Mahadik; Jaime A. Freitas; David J. Smith; Ribhu Sharma; Mark E. Law; F. Ren; S. J. Pearton; Akito Kuramata,article,4,18,3,21,0.023879554,0.002209672,3.68e-05,1.0682035324197137
W3092148032,https://doi.org/10.1088/1361-6463/abbeb1,Deep-level defects in gallium oxide,2020,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Physics D Applied Physics,Institute of Physics,Zhengpeng Wang; Xuanhu Chen; Fangfang Ren; Shulin Gu; Jiandong Ye,article,4,17,22,39,7.82e-05,0.000787517,0.000616871,1.261982712618647
W3019665817,https://doi.org/10.1149/2162-8777/ab8b4c,HVPE Growth and Characterization of ε-Ga<sub>2</sub>O<sub>3</sub> Films on Various Substrates,2020,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,ECS Journal of Solid State Science and Technology,Institute of Physics,В. И. Николаев; С. И. Степанов; А. И. Печников; Sevastian Shapenkov; M. P. Scheglov; A. V. Chikiryaka; О. Ф. Вывенко,article,3,17,3,20,0.000312624,0.00101005,6.42e-05,0.49105820199173383
W3108347295,https://doi.org/10.1103/physrevb.102.195207,"Split Ga vacancies and the unusually strong anisotropy of positron annihilation spectra in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mi>β</mml:mi><mml:mtext>−</mml:mtext><mml:mrow><mml:msub><mml:mi>Ga</mml:mi><mml:mn>2</mml:mn></mml:msub><mml:msub><mml:mi mathvariant=""normal"">O</mml:mi><mml:mn>3</mml:mn></mml:msub></mml:mrow></mml:math>",2020,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Physical review. B./Physical review. B,American Physical Society,Antti Karjalainen; Vera Prozheeva; Kristoffer Simula; Ilja Makkonen; Vincent Callewaert; Joel B. Varley; F. Tuomisto,article,4,17,3,20,6.43e-09,0.000664864,3.1e-05,0.42520345868288867
W3006404045,https://doi.org/10.1063/1.5142313,Full bandgap defect state characterization of <i>β</i>-Ga2O3 grown by metal organic chemical vapor deposition,2020,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,APL Materials,American Institute of Physics,Hemant Ghadi; Joe F. McGlone; Christine M. Jackson; Esmat Farzana; Zixuan Feng; A F M Anhar Uddin Bhuiyan; Hongping Zhao; Aaron R. Arehart; Steven A. Ringel,article,4,17,4,21,0.00054713,0.000793639,0.000146765,0.550915818535375
W2980439435,https://doi.org/10.1039/c9tc04912f,A high-performance ultraviolet solar-blind photodetector based on a β-Ga<sub>2</sub>O<sub>3</sub> Schottky photodiode,2019,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Materials Chemistry C,Royal Society of Chemistry,Zeng Liu; Xia Wang; Yuanyuan Liu; Daoyou Guo; Shan Li; Zuyong Yan; Chee‐Keong Tan; Wanjun Li; Peigang Li; Weihua Tang,article,2,16,9,25,0.001484931,0.001131343,0.000169282,0.6908516095469674
W2995099289,https://doi.org/10.1088/1361-6641/ab6102,Gallium oxide-based solar-blind ultraviolet photodetectors,2019,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Semiconductor Science and Technology,IOP Publishing,Xuanhu Chen; Fangfang Ren; Jiandong Ye; Shulin Gu,article,4,16,13,29,0.000312621,0.001040075,0.00032262,0.8535107491420376
W2991156995,https://doi.org/10.1088/1361-6463/ab596f,Comparison of optoelectrical characteristics between Schottky and Ohmic contacts to <i>β</i>-Ga<sub>2</sub>O<sub>3</sub> thin film,2019,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Physics D Applied Physics,Institute of Physics,Zeng Liu; Yusong Zhi; Shan Li; Yuanyuan Liu; Xiao Tang; Zuyong Yan; Peigang Li; Xiaohang Li; Daoyou Guo; Zhenping Wu; Weihua Tang,article,2,16,8,24,0.000742453,0.001144516,0.000223135,0.6939832478832787
W2911675874,https://doi.org/10.1149/2.0041907jss,"Electrical Properties, Deep Trap and Luminescence Spectra in Semi-Insulating, Czochralski β-Ga<sub>2</sub>O<sub>3</sub> (Mg)",2019,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,ECS Journal of Solid State Science and Technology,Institute of Physics,A. Y. Polyakov; N. B. Smirnov; Ivan Shchemerov; E. B. Yakimov; S. J. Pearton; F. Ren; А. В. Черных; D. Gogova; А. I. Kochkova,article,4,16,3,19,0.010481276,0.001239223,1.57e-05,0.6277694142860213
W3172347870,https://doi.org/10.1109/led.2021.3100802,Multi-kV Class <i>β</i>-Ga₂O₃ MESFETs With a Lateral Figure of Merit Up to 355 MW/cm²,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,IEEE Electron Device Letters,Institute of Electrical and Electronics Engineers,Arkka Bhattacharyya; Praneeth Ranga; Saurav Roy; Carl Peterson; Fikadu Alema; G. A. Seryogin; A. Osinsky; Sriram Krishnamoorthy,article,1,16,7,23,9.99e-12,0.000748847,7.07e-05,0.5106024326087247
W2997369506,https://doi.org/10.1063/1.5132818,High-voltage vertical Ga2O3 power rectifiers operational at high temperatures up to 600 K,2019,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Physics Letters,American Institute of Physics,Boyan Wang; Ming Xiao; Xiaodong Yan; Hiu Yung Wong; Jiahui Ma; Kohei Sasaki; Han Wang; Yuhao Zhang,article,1,16,7,23,0.001953847,0.00123846,9.61e-05,0.6164403976348178
W4205161857,https://doi.org/10.1109/led.2021.3133866,Over 1 GW/cm<sub>2</sub> Vertical Ga<sub>2</sub>O<sub>3</sub> Schottky Barrier Diodes Without Edge Termination,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,IEEE Electron Device Letters,Institute of Electrical and Electronics Engineers,Qiming He; Weibing Hao; Xuanze Zhou; Yu Li; Kai Zhou; Chen Chen; Wenhao Xiong; Guangzhong Jian; Guangwei Xu; Xiaolong Zhao; Xiaojun Wu; Junfa Zhu; Shibing Long,article,1,16,5,21,3.46e-11,0.00078416,4.53e-05,0.4529086338428645
W2905863248,https://doi.org/10.1063/1.5075718,"Electrical properties, structural properties, and deep trap spectra of thin α-Ga2O3 films grown by halide vapor phase epitaxy on basal plane sapphire substrates",2018,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,APL Materials,American Institute of Physics,Dae‐Woo Jeon; Hoki Son; Jonghee Hwang; A. Y. Polyakov; N. B. Smirnov; Ivan Shchemerov; А. В. Черных; А. I. Kochkova; S. J. Pearton; In‐Hwan Lee,article,4,16,3,19,0.00113324,0.001396199,3.47e-05,0.4882572879878946
W2967994393,https://doi.org/10.1088/1361-6463/ab3b76,Atomic layer deposited <i>α</i>-Ga<sub>2</sub>O<sub>3</sub> solar-blind photodetectors,2019,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Physics D Applied Physics,Institute of Physics,Jerome V. Moloney; Oliver Tesh; Manikant Singh; Joseph W. Roberts; John Jarman; L C Lee; Tahmida N. Huq; Jirayut Brister; Serge Karboyan; Martin Kuball; Paul R. Chalker; Rachel A. Oliver; Fabien Massabuau,article,2,16,2,18,0.001875694,0.00157987,0.000155776,0.5831286656484033
W2981567280,https://doi.org/10.1063/1.5124825,Optical absorption of Fe in doped Ga2O3,2019,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Applied Physics,American Institute of Physics,Suman Bhandari; M. E. Zvanut; Joel B. Varley,article,4,16,3,19,0.005531594,0.001158144,4.09e-05,0.5466190298771706
W3137073416,https://doi.org/10.1039/d1tc00616a,Oxygen vacancies modulating the photodetector performances in ε-Ga<sub>2</sub>O<sub>3</sub> thin films,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Materials Chemistry C,Royal Society of Chemistry,Shan Li; Jianying Yue; Xueqiang Ji; Chao Lu; Zuyong Yan; Peigang Li; Daoyou Guo; Zhenping Wu; Weihua Tang,article,2,15,6,21,4.42e-13,0.000675715,0.000262765,0.5742488061358473
W3120710011,https://doi.org/10.1016/j.optmat.2021.110808,Balanced performance for β-Ga2O3 solar blind photodetectors: The role of oxygen vacancies,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Optical Materials,Elsevier BV,Jiang Wang; Yuanqiang Xiong; Lijuan Ye; Wanjun Li; Guoping Qin; Haibo Ruan; Hong Zhang; Liang Fang; Chunyang Kong; Honglin Li,article,2,15,5,20,4.64e-12,0.00094752,0.000188323,0.530232294415633
W3015952470,https://doi.org/10.1088/1361-6463/ab86e5,Fabrication of ϵ-Ga<sub>2</sub>O<sub>3</sub> solar-blind photodetector with symmetric interdigital Schottky contacts responding to low intensity light signal,2020,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Physics D Applied Physics,Institute of Physics,Zeng Liu; Yuanqi Huang; Chuang Zhang; Jun Wang; Haoran Li; Zhenping Wu; Peigang Li; Weihua Tang,article,2,15,10,25,0.000507991,0.001001457,0.000525165,0.8876835007951877
W2936761211,https://doi.org/10.1088/1361-6463/ab18e0,"Band alignments of <i>β</i>-Ga<sub>2</sub>O<sub>3</sub> with MgO, Al<sub>2</sub>O<sub>3</sub> and MgAl<sub>2</sub>O<sub>4</sub> measured by x-ray photoelectron spectroscopy",2019,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Physics D Applied Physics,Institute of Physics,Zeng Liu; Jie Yu; Peigang Li; Xiaolong Wang; Yusong Zhi; Xulong Chu; Xia Wang; Haoran Li; Zhenping Wu; Weihua Tang,article,2,15,2,17,0.00883298,0.001408565,9.98e-05,0.6131848130972636
W3115348231,https://doi.org/10.1116/6.0000815,Effect of probe geometry during measurement of &amp;gt;100 A Ga2O3 vertical rectifiers,2020,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Vacuum Science & Technology A Vacuum Surfaces and Films,American Institute of Physics,Ribhu Sharma; Minghan Xian; Chaker Fares; Mark E. Law; Marko J. Tadjer; Karl D. Hobart; F. Ren; S. J. Pearton,article,1,15,20,35,0.000156305,0.000594832,0.001299,1.5913427071411106
W2911597211,https://doi.org/10.1021/acs.jpcc.8b10971,Universal Fermi-Level Pinning in Transition-Metal Dichalcogenides,2019,Materials Science,Materials Chemistry,2D Materials and Applications,The Journal of Physical Chemistry C,American Chemical Society,Kai Sotthewes; Rik van Bremen; Edwin Dollekamp; Tim Boulogne; Krystian Nowakowski; Daan Kas; Harold J. W. Zandvliet; Pantelis Bampoulis,article,9,15,1,16,4.2e-10,0.001608001,0.0,0.38362264452409767
W4287959398,https://doi.org/10.1063/5.0097564,Demonstration of 4.7 kV breakdown voltage in NiO/<b> <i>β</i> </b>-Ga2O3 vertical rectifiers,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Physics Letters,American Institute of Physics,Jian-Sian Li; Chao-Ching Chiang; Xinyi Xia; Timothy Jinsoo Yoo; F. Ren; Honggyu Kim; S. J. Pearton,article,1,14,23,37,4.11e-12,0.000560684,0.000419566,1.0048267095178358
W3090432706,https://doi.org/10.1016/j.jmst.2020.09.015,Patterned growth of β-Ga2O3 thin films for solar-blind deep-ultraviolet photodetectors array and optical imaging application,2020,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Material Science and Technology,Elsevier BV,Chao Xie; Xingtong Lu; Yi Liang; Huahan Chen; Li Wang; Chunyan Wu; Di Wu; Wenhua Yang; Lin‐Bao Luo,article,2,14,3,17,7.82e-05,0.000713931,6.32e-06,0.2978222613132173
W3008403225,https://doi.org/10.1016/j.mtphys.2020.100193,Vertical α/β-Ga2O3 phase junction nanorods array with graphene-silver nanowire hybrid conductive electrode for high-performance self-powered solar-blind photodetectors,2020,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Materials Today Physics,Elsevier BV,Chao Wu; Chunhua He; Daoyou Guo; F. Zhang; P. Li; S. Wang; Aiping Liu; Fengmin Wu; Weihua Tang,article,2,14,1,15,0.000117228,0.00098027,0.0,0.27894913742442107
W3025057924,https://doi.org/10.1016/j.mtphys.2020.100226,P-type β-Ga2O3 metal-semiconductor-metal solar-blind photodetectors with extremely high responsivity and gain-bandwidth product,2020,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Materials Today Physics,Elsevier BV,Zicong Jiang; Zhengyuan Wu; Congcong Ma; Jianan Deng; Hao Zhang; Yu Xu; J.D. Ye; Z. Fang; G.Q. Zhang; Junyong Kang; T.-Y. Zhang,article,2,14,3,17,0.000547079,0.000868305,0.000122668,0.403293141776646
W2923118824,https://doi.org/10.1149/2.0211907jss,"Reverse Breakdown in Large Area, Field-Plated, Vertical β-Ga<sub>2</sub>O<sub>3</sub>Rectifiers",2019,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,ECS Journal of Solid State Science and Technology,Institute of Physics,Jiancheng Yang; Chaker Fares; Randy Elhassani; Minghan Xian; F. Ren; S. J. Pearton; Marko J. Tadjer; Akito Kuramata,article,1,14,6,20,0.000742478,0.000790288,6.33e-05,0.4234068247929708
W2966400074,https://doi.org/10.1109/jeds.2019.2933369,High Performance ${\beta}$ -Ga<sub>2</sub>O<sub>3</sub> Nano-Membrane Field Effect Transistors on a High Thermal Conductivity Diamond Substrate,2019,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,IEEE Journal of the Electron Devices Society,Institute of Electrical and Electronics Engineers,Jinhyun Noh; Peide D. Ye; Sami Alajlouni; Marko J. Tadjer; James C. Culbertson; Hagyoul Bae; Mengwei Si; Hong Zhou; Peter Bermel; Ali Shakouri,article,5,14,3,17,0.002540133,0.001023418,2.65e-05,0.38982552249756663
W2902575866,https://doi.org/10.1149/2.0011907jss,Temperature-Dependent Electrical Characteristics of β-Ga<sub>2</sub>O<sub>3</sub>Diodes with W Schottky Contacts up to 500°C,2018,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,ECS Journal of Solid State Science and Technology,Institute of Physics,Chaker Fares; F. Ren; S. J. Pearton,article,1,14,1,15,0.006370562,0.001591145,0.0,0.45834357194561753
W3117497819,https://doi.org/10.1063/5.0031442,SnO/<i>β</i>-Ga2O3 vertical <i>pn</i> heterojunction diodes,2020,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Physics Letters,American Institute of Physics,Melanie Budde; Daniel Splith; Piero Mazzolini; Abbès Tahraoui; Johannes Feldl; M. Ramsteiner; Holger von Wenckstern; Marius Grundmann; Oliver Bierwagen,article,1,14,4,18,3.91e-05,0.000641274,7.01e-05,0.3552739079728606
W2997861841,https://doi.org/10.1109/iedm19573.2019.8993501,First Demonstration of Waferscale Heterogeneous Integration of Ga<sub>2</sub>O<sub>3</sub> MOSFETs on SiC and Si Substrates by Ion-Cutting Process,2019,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,2021 IEEE International Electron Devices Meeting (IEDM),,Wenhui Xu; Yuhao Zhang; Yue Hao; Xi Wang; Yibo Wang; Tiangui You; Xin Ou; Genquan Han; Haodong Hu; Shibin Zhang; Fengwen Mu; Tadatomo Suga,article,1,14,2,16,0.000742452,0.001246158,8.01e-06,0.3465162155414536
W3048379828,https://doi.org/10.1088/1361-6463/abae36,Solar-blind photodetectors based on MXenes–<i>β</i>-Ga<sub>2</sub>O<sub>3</sub> Schottky junctions,2020,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Physics D Applied Physics,Institute of Physics,Yancheng Chen; Kuikui Zhang; Xun Yang; Xuexia Chen; Junlu Sun; Zhao Qi; Kaiyong Li; Chong‐Xin Shan,article,2,14,6,20,7.82e-05,0.000948061,9.62e-05,0.4510978837192019
